,PREFERRED NAME,CASRN,use,SMILES,mw,nheavy,alogp
211,"6-chloropiperonyl 2,2-dimethyl-3-(2-methylpropenyl)cyclopropanecarboxylate",70-43-9,Insecticide,CC(C)=CC1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,336.8150000000001,23,4.350300000000003
212,Pyramat,2532-49-2,Insecticide,CCCc1nc(C)cc(OC(=O)N(C)C)n1,223.27599999999998,16,1.79792
213,6-tert-Butyl-4-chloro-m-cresol,30894-16-7,Microbiocide,Cc1cc(O)c(C(C)(C)C)cc1Cl,198.69299999999998,13,3.6515200000000023
214,7-(diethyl amino)-4-methyl coumarin,91-44-1,Rodenticide,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,231.29499999999996,17,2.9476200000000015
215,8-Hydroxyquinoline,148-24-3,"Fungicide,Microbiocide",Oc1cccc2cccnc12,145.16099999999997,11,1.9403999999999995
219,Acephate,"30560-19-1, 115096-11-2",Insecticide,COP(=O)(NC(C)=O)SC,183.16899999999998,10,1.24
220,Acequinocyl,57960-19-7,Insecticide,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O,384.5160000000001,28,6.193800000000007
221,Acetamiprid,135410-20-7,Insecticide,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,222.67900000000003,15,2.06628
222,Acethion,919-54-0,Insecticide,CCOC(=O)CSP(=S)(OCC)OCC,272.328,15,2.5802000000000005
223,Acetic acid,"64-19-7, 8028-52-2","Fungicide,Herbicide,Microbiocide,pH Adjustment",CC(=O)O,60.05200000000001,4,0.09089999999999993
225,Acetochlor,34256-82-1,Herbicide,CCOCN(C(=O)CCl)c1c(C)cccc1CC,269.772,18,3.1232200000000017
226,Acetoxon,2425-25-4,"Breakdown product,Insecticide",CCOC(=O)CSP(=O)(OCC)OCC,256.25999999999993,15,2.4638
227,Acibenzolar-S-methyl,"135158-54-2, 126448-41-7",Fungicide,CSC(=O)c1cccc2nnsc12,210.283,13,2.1945000000000006
228,Acifluorfen,50594-66-6,Herbicide,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],361.65900000000005,24,4.757500000000002
229,"Acifluorfen, sodium salt",62476-59-9,Herbicide,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],361.65900000000005,24,4.757500000000002
230,Aclonifen,74070-46-5,Herbicide,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,264.668,18,3.622700000000001
232,Acrolein (Propenal),107-02-8,"Algaecide,Fumigant",C=CC=O,56.064,4,0.37129999999999996
233,Acrylonitrile,107-13-1,"Chemical intermediate,Drug,Dye,Food additive,Fumigant,Industrial chemical,Insecticide,Paints, coatings, resins,Polymer production",C=CC#N,53.06399999999999,4,0.6959799999999999
234,Akton,1757-18-2,Insecticide,CCOP(=S)(OCC)O/C(=C/Cl)c1cc(Cl)ccc1Cl,375.6410000000001,20,5.844700000000003
235,Alachlor,"15972-60-8, 15792-50-8",Herbicide,CCc1cccc(CC)c1N(COC)C(=O)CCl,269.77199999999993,18,2.9871000000000016
236,Alanycarb,83130-01-2,Insecticide,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O/N=C(/C)SC,399.5380000000002,26,3.7698000000000027
237,"Alcohols, C8-10",85566-12-7,"Microbiocide,Solvent",CCCCCCCCCCO,158.285,11,3.119400000000002
238,Aldicarb,116-06-3,"Insecticide,Nematicide",CNC(=O)O/N=C/C(C)(C)SC,190.26799999999997,12,1.4698
239,Aldrin,309-00-2,Insecticide,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,364.914,18,5.270200000000002
240,"Alkenyl* dimethyl ethyl ammonium bromide *(90%C18, 10%C16')",6458-13-5,"Algaecide,Microbiocide",CCCCCCCC/C=C/CCCCCCCC[N+](C)(C)CC,324.617,23,7.1202000000000085
241,"Alkyl (60%C14, 25%C12, 15%C16) dimethylbenzyl ammonium chloride",68424-85-1,"Algaecide,Microbiocide",CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,332.59599999999995,24,6.964100000000008
242,"Alkyl (60%C14, 30%C16, 5%C12, 5%C18) dimethylbenzyl ammonium chloride",63449-41-2,"Algaecide,Microbiocide",CCCCCCCCCC[N+](C)(C)Cc1ccccc1,276.488,20,5.403700000000006
243,"Alkyl (90%C14, 5%C12, 5%C16) dimethyl ethyl ammonium bromide",68527-84-4,"Algaecide,Microbiocide",CCCCCCCCCCCCCC[N+](C)(C)CC,270.5249999999999,19,5.783800000000006
245,"Alkyl* dimethyl 3,4-dichlorobenzyl ammonium chloride *(50%C14, 40%C12, 10%C16)",68989-02-6,"Algaecide,Microbiocide",CNC(=O)Oc1cc(C)c(C)cc1Cl,213.664,14,2.675040000000001
246,Alkyl* dimethyl benzyl ammonium chloride *(100% C16),122-18-9,"Algaecide,Microbiocide",CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,360.65000000000003,26,7.744300000000009
248,"Alkyl* dimethyl benzyl ammonium chloride *(41%C14, 28%C12, 19%C18, 12%C16)",68391-01-5,"Algaecide,Microbiocide",CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,332.59599999999995,24,6.964100000000008
250,"Alkyl* trimethyl ammonium bromide *(95%C14, 5%C16)",1119-97-7,Microbiocide,CCCCCCCCCCCCCC[N+](C)(C)C,256.49799999999993,18,5.393700000000005
251,"Alkyl* trimethyl ammonium chloride *(70% C12, 30% C14)",112-00-5,Microbiocide,CCCCCCCCCCCC[N+](C)(C)C,228.44399999999996,16,4.613500000000005
252,"Alkyl* trimethyl ammonium chloride *(70%C18, 27%C16, 3%C14)",68002-63-1,Microbiocide,CCCCCCCCCCCCCCCC[N+](C)(C)C,284.55199999999996,20,6.173900000000007
253,Allethrin,"584-79-2, 137-98-4",Insecticide,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,302.41400000000004,22,4.002000000000003
254,Allidochlor,93-71-0,Herbicide,C=CCN(CC=C)C(=O)CCl,173.64299999999997,11,1.4258
255,Alloxydim,55634-91-8,Herbicide,C=CCON/C(CCC)=C1/C(=O)CC(C)(C)C(C(=O)OC)C1=O,323.38900000000007,23,2.1051
256,Alloxydim sodium,"55635-13-7, 66003-55-2",Herbicide,C=CCONC(CCC)=C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,323.38900000000007,23,2.1051
257,Allyl alcohol,107-18-6,Herbicide,C=CCO,58.08,4,0.1647
258,Allyl isothiocyanate,57-06-7,"Dog and Cat Repellent,Insect Repellent,Insecticide",C=CCN=C=S,99.15799999999999,6,1.2752
259,Allyxycarb,6392-46-7,Insecticide,C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C,274.36400000000003,20,3.2000400000000013
260,alpha-HCH,319-84-6,Insecticide,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,290.832,12,3.644400000000001
261,Alpha-chlorohydrin,96-24-2,"Breakdown product,Chemical intermediate,Component of processed f,Contaminant or impurity,Dye,Industrial chemical,Paints, coatings, resins,Rodenticide,Solvent",OCC(O)CCl,110.54000000000002,6,-0.4216
262,Alpha-terpineol,98-55-5,"Fungicide,Insecticide,Microbiocide",CC1=CC[C@H](C(C)(C)O)CC1,154.25299999999996,11,2.503700000000001
263,Ametridione,78168-93-1,Herbicide,CCSc1nc(=O)n(CC(C)(C)C)c(=O)n1N,258.347,17,0.27690000000000003
264,Ametryne,834-12-8,Herbicide,CCNc1nc(NC(C)C)nc(SC)n1,227.337,15,1.8455999999999997
265,Amibuzin,76636-10-7,Herbicide,CN(C)c1nnc(C(C)(C)C)c(=O)n1C,210.28099999999998,15,0.5387999999999997
266,Amicarbazone,129909-90-6,Herbicide,CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,241.295,17,0.23820000000000074
267,Amidithion,919-76-6,Insecticide,COCCNC(=O)CSP(=S)(OC)OC,273.31600000000003,15,0.9995
268,Amidosulfuron,120923-37-7,Herbicide,COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,369.3810000000001,23,-1.2484999999999986
269,"Amines, C10-16-alkyldimethyl, N-oxides",70592-80-2,Microbiocide,CCCCCCCCCCCCC[N+](C)(C)[O-],243.43499999999995,17,4.871600000000004
270,Aminocarb,2032-59-9,Insecticide,CNC(=O)Oc1ccc(N(C)C)c(C)c1,208.26099999999997,15,1.77922
271,Aminopyralid,150114-71-9,Herbicide,Nc1cc(Cl)nc(C(=O)O)c1Cl,207.01600000000002,12,1.6688
274,Amitraz,33089-61-1,Insecticide,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,293.41400000000004,22,4.871880000000004
275,Amitrole,61-82-5,Herbicide,Nc1ncn[nH]1,84.082,6,-0.6131000000000002
276,Ammonium acetate,631-61-8,"Fungicide,Microbiocide,pH Adjustment",CC(=O)O,60.05200000000001,4,0.09089999999999993
277,Ammonium benzadox,5251-79-6,Herbicide,O=C(O)CONC(=O)c1ccccc1,195.17400000000004,14,0.4325999999999995
278,Ammonium isobutyrate,22228-82-6,Fungicide,CC(C)C(=O)O,88.10599999999998,6,0.727
279,Ammonium lauryl sulfate,2235-54-3,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCOS(=O)(=O)O,266.40299999999996,17,3.726700000000002
281,Ammonium trichloroacetate,7646-88-0,Herbicide,O=C(O)C(Cl)(Cl)Cl,163.387,7,1.4412
282,"Amyl(pentyl) 2,4-dichlorophenoxyacetate",1917-92-6,Herbicide,CCCCCOC(=O)COc1ccc(Cl)cc1Cl,291.174,18,4.1056000000000035
284,Anabasine,"494-52-0, 13078-04-1",Insecticide,c1cncc(C2CCCCN2)c1,162.23600000000002,12,1.8962
285,Anilazine,101-05-3,Fungicide,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,275.526,16,3.575400000000001
286,Anilofos,64249-01-0,Insecticide,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,367.86,21,4.331900000000004
287,Anisuron,2689-43-2,Herbicide,COc1ccc(C(=O)N(C(=O)N(C)C)c2ccc(Cl)c(Cl)c2)cc1,367.2320000000001,24,4.330400000000004
290,ANTU,86-88-4,Rodenticide,NC(=S)Nc1cccc2ccccc12,202.28199999999998,14,2.4953000000000003
291,Aramite,140-57-8,Insecticide,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,334.8650000000001,21,3.6021000000000027
292,Aspon,3244-90-4,Insecticide,CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,378.4330000000002,21,5.158400000000005
293,Asulam,3337-71-1,Herbicide,COC(=O)NS(=O)(=O)c1ccc(N)cc1,230.245,15,0.3134999999999998
294,"Asulam, sodium salt",2302-17-2,Herbicide,COC(=O)NS(=O)(=O)c1ccc(N)cc1,230.245,15,0.3134999999999998
295,Athidathion,19691-80-6,Insecticide,CCOP(=S)(OCC)SCn1nc(OC)sc1=O,330.39300000000003,18,2.3016000000000005
296,Atraton,1610-17-9,Herbicide,CCNc1nc(NC(C)C)nc(OC)n1,211.26899999999998,15,1.1322999999999996
297,Atrazine,1912-24-9,Herbicide,CCNc1nc(Cl)nc(NC(C)C)n1,215.68800000000002,14,1.7770999999999997
299,Azaconazole,60207-31-0,"Fungicide,Insecticide",Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,300.145,19,2.4847
302,Azafenidin,68049-83-2,Herbicide,C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,338.19399999999996,22,2.6891000000000007
303,Azamethiphos,35575-96-3,Insecticide,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,324.682,19,2.7345000000000006
304,Azethion,72348-92-6,Insecticide,CCOP(=S)(OCC)SCC(=O)OC,258.30099999999993,14,2.1901
305,Azimsulfuron,120162-55-2,Herbicide,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,424.40300000000013,29,-1.0717999999999994
306,Azinphos-ethyl,2642-71-9,Insecticide,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,345.3860000000001,21,2.779700000000001
307,Azinphos-methyl,86-50-0,Insecticide,COP(=S)(OC)SCn1nnc2ccccc2c1=O,317.33200000000005,19,1.9994999999999998
308,Aziprotryne,4658-28-0,Herbicide,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,225.28100000000003,15,2.3556
309,Azithiram,5834-94-6,Fungicide,CN(C)NC(=S)SSC(=S)NN(C)C,270.47400000000005,14,1.07
311,Azothoate,5834-96-8,Insecticide,COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,356.7710000000001,22,5.651500000000004
312,Azoxystrobin,131860-33-8,Fungicide,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,403.3940000000001,30,4.093180000000004
313,B-fenvalerate,66267-77-4,Insecticide,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,30,6.679980000000006
315,Barban,101-27-9,Herbicide,O=C(Nc1cccc(Cl)c1)OCC#CCCl,258.1039999999999,16,3.130700000000002
316,Beflubutamid,113614-08-7,Herbicide,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(=O)NCc1ccccc1,355.331,25,4.318300000000003
317,Benalaxyl,71626-11-4,Fungicide,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,325.4080000000001,24,3.440640000000002
318,Benazolin,"3813-05-6, 17692-22-7",Herbicide,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,243.671,15,1.8010000000000004
319,Benazolin ethyl,25059-80-7,Herbicide,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,271.7250000000001,17,2.2795000000000005
320,Bendiocarb,22781-23-3,Insecticide,CNC(=O)Oc1cccc2c1OC(C)(C)O2,223.22799999999995,16,1.9121
321,Benfluralin,1861-40-1,Herbicide,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],335.28200000000004,23,4.148200000000004
322,Benfuracarb,82560-54-1,Insecticide,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,410.53600000000023,28,4.057500000000004
323,Benfuresate,68505-69-1,Herbicide,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,256.323,17,2.0851
324,Benodanil,15310-01-7,Fungicide,O=C(Nc1ccccc1)c1ccccc1I,323.133,16,3.5435000000000016
325,Benomyl,17804-35-2,Fungicide,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,290.323,21,2.572400000000001
326,Benoxacor,98730-04-2,Herbicide Safener,CC1COc2ccccc2N1C(=O)C(Cl)Cl,260.12,16,2.6042000000000005
327,Bensulfuron,99283-01-9,Herbicide,COc1cc(OC)nc(NC(=O)NS(=O)(=O)Cc2ccccc2C(=O)O)n1,396.38100000000014,27,0.8434999999999999
328,Bensulfuron methyl,83055-99-6,Herbicide,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,410.40800000000013,28,0.9319000000000001
329,Bensulide,741-58-2,Herbicide,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,397.52400000000006,23,3.7726000000000024
330,Bensultap,17606-31-4,Insecticide,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,431.62600000000015,26,3.160800000000002
331,Bentazon,25057-89-0,Herbicide,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,240.284,16,1.2074999999999998
332,"Bentazon, sodium salt",50723-80-3,Herbicide,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,240.284,16,1.2074999999999998
333,Benzadox,5251-93-4,Herbicide,O=C(O)CONC(=O)c1ccccc1,195.17400000000004,14,0.4325999999999995
334,Benzofenap,82692-44-2,Herbicide,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,431.31900000000013,29,5.144860000000004
335,Benzoic acid,65-85-0,"Fungicide,Insecticide",O=C(O)c1ccccc1,122.12299999999996,9,1.3848
336,Benzomate,29104-30-1,Insecticide,CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC,363.797,25,3.591300000000002
337,Benzoyl peroxide,94-36-0,Herbicide,O=C(OOC(=O)c1ccccc1)c1ccccc1,242.23000000000002,18,2.615400000000001
338,Benzoylprop,22212-56-2,Herbicide,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,338.19000000000005,22,4.113300000000003
339,Benzoylprop ethyl,"22212-55-1, 33878-50-1",Herbicide,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,366.24400000000014,24,4.591800000000004
340,Benzthiazuron,1929-88-0,Herbicide,CNC(=O)Nc1nc2ccccc2s1,207.258,14,2.0476
341,Benzyl alcohol,100-51-6,"Fungicide,Insecticide",OCc1ccccc1,108.13999999999997,8,1.1789
342,Benzyl benzoate,120-51-4,"Fungicide,Insecticide",O=C(OCc1ccccc1)c1ccccc1,212.248,16,3.0436000000000014
343,Benzyl((dodecylcarbamoyl)methyl)dimethyl ammonium chloride,100-95-8,Microbiocide,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1,361.59400000000005,26,5.300100000000005
344,Beta-bromo-beta-nitrostyrene,7166-19-0,"Fungicide,Microbiocide",O=[N+]([O-])/C(Br)=C\c1ccccc1,228.04500000000004,12,2.6566
345,beta-Pinene,127-91-3,Insecticide,C=C1CCC2CC1C2(C)C,136.23799999999997,10,2.9987000000000013
347,Beta-thiocyanoethyl esters of mixed fatty acids,301-11-1,Insecticide,CCCCCCCCCCCC(=O)OCCSC#N,285.453,19,4.664780000000004
348,"beta,beta'-Dithiocyano diethyl ether",4617-17-8,Insecticide,N#CSCCOCCSC#N,188.27700000000002,11,1.43156
349,beta-HCH,319-85-7,Insecticide,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,290.832,12,3.644400000000001
350,Bifenazate,149877-41-8,Insecticide,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,300.35800000000006,22,3.8237000000000014
351,Bifenox,42576-02-3,Herbicide,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],342.1340000000001,22,4.480500000000003
352,Bifenthrin,"82657-04-3, 83322-02-5",Insecticide,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,422.8740000000001,29,6.662420000000005
353,Bilanafos,35597-43-4,Herbicide,C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCP(C)(=O)O)C(=O)O,323.286,21,-1.3019999999999978
354,Binapacryl,485-31-4,Herbicide,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,322.31700000000006,23,3.888100000000003
356,Biobor JF,8063-89-6,Microbiocide,CC1CCOB(OCCC(C)OB2OCCC(C)O2)O1,285.942,20,1.4187999999999996
357,Bioresmethrin,28434-01-7,Insecticide,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,338.44700000000006,25,5.1520000000000055
358,Biphenyl,92-52-4,"Fungicide,Microbiocide",c1ccc(-c2ccccc2)cc1,154.21199999999996,12,3.353600000000001
360,Bis (trichloromethyl) sulfone,3064-70-8,"Algaecide,Fungicide,Microbiocide",O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,300.80499999999995,11,3.0565999999999995
367,Bitertanol,"55179-31-2, 70585-36-3",Fungicide,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,337.423,25,3.929700000000002
368,Bomyl,122-10-1,Insecticide,COC(=O)/C=C(/CC(=O)OC)OP(=O)(OC)OC,282.185,18,1.0238999999999998
369,Brandol,4097-34-1,Fungicide,CCCCCCCCCc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,310.35,22,4.501700000000005
370,Brodifacoum,56073-10-0,Rodenticide,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,523.4260000000003,35,7.790000000000006
371,Bromacil,314-40-9,Herbicide,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,261.11899999999997,14,1.5785200000000001
375,Bromadiolone,28772-56-7,Rodenticide,O=c1c(C(CC(O)c2ccc(-c3ccc(Br)cc3)cc2)c2ccccc2)c(O)oc2ccccc12,527.4140000000001,35,7.183700000000006
377,Bromobutide,74712-19-9,Herbicide,CC(C)(NC(=O)C(Br)C(C)(C)C)c1ccccc1,312.251,18,3.847500000000003
378,"Bromochloro-5-ethyl-5-methyl-2,4-imidazolidinedione","91112-66-2, 89415-46-3",Microbiocide,CCC1(C)C(=O)N(Br)C(=O)N1Cl,255.499,12,1.883
379,Bromocyclen,1715-40-8,Insecticide,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,393.7500000000001,15,5.233100000000001
380,Bromofenoxim,13181-17-4,Herbicide,O=C1C(Br)=CC(=CNOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C=C1Br,461.02200000000016,24,3.4106000000000014
381,Bromophos,2104-96-3,Insecticide,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,366.0,16,4.652000000000002
382,Bromophos-ethyl,4824-78-6,Insecticide,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,394.054,18,5.4322000000000035
383,Bromopropylate,18181-80-1,Insecticide,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,428.12000000000006,22,4.3991000000000025
384,Bromoxynil butyrate,3861-41-4,Herbicide,CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,347.006,16,3.788780000000002
385,Bromoxynil heptanoate,56634-95-8,Herbicide,CCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,389.08700000000005,19,4.959080000000003
386,Bromoxynil octanoate,1689-99-2,Herbicide,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,403.11400000000003,20,5.349180000000004
387,Bromoxynil phenol,1689-84-5,Herbicide,N#Cc1cc(Br)c(O)c(Br)c1,276.91499999999996,11,2.78888
388,Brompyrazon,3042-84-0,Herbicide,Nc1cnn(-c2ccccc2)c(=O)c1Br,266.09799999999996,15,1.5772000000000002
389,Bromuconazole,116255-48-2,Fungicide,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,377.0690000000001,20,3.664200000000003
390,Bronopol,52-51-7,"Fungicide,Microbiocide",O=[N+]([O-])C(Br)(CO)CO,199.988,9,-0.6611
391,Brucine,357-57-3,Rodenticide,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@H]5C[C@H]43,394.4710000000001,29,2.1097
393,Bufencarb-1,2282-34-0,Insecticide,CCCC(C)c1cccc(OC(=O)NC)c1,221.29999999999998,16,3.3084000000000016
394,Bufencarb-2,672-04-8,Insecticide,CCC(CC)c1cccc(OC(=O)NC)c1,221.29999999999998,16,3.3084000000000016
395,Bupirimate,"41483-43-6, 58694-46-5",Fungicide,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,316.4270000000001,21,1.74462
396,Butacarb,2655-19-8,Insecticide,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,263.381,19,3.999800000000003
397,Butachlor,23184-66-9,Herbicide,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,311.85300000000007,21,4.1574000000000035
398,Butafenacil,134605-64-4,Herbicide,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,474.8190000000001,32,2.873000000000001
399,Butam,35256-85-0,Herbicide,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,233.35499999999996,17,3.4697000000000022
400,Butamifos,36335-67-8,Herbicide,CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],332.3620000000001,21,3.9311200000000035
401,Butathiofos,90338-20-8,Insecticide,CCOP(=S)(OCC)Oc1cnc(C(C)(C)C)nc1,304.35200000000003,19,3.450400000000002
402,Butenachlor,87310-56-3,Herbicide,C/C=C\COCN(C(=O)CCl)c1c(CC)cccc1CC,309.83700000000005,21,3.9334000000000033
403,Buthiobate,51308-54-4,Fungicide,CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,372.6030000000001,25,6.833300000000006
404,Buthiuron,30043-55-1,Herbicide,CCCCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,292.386,18,0.8875
405,Butocarboxim,34681-10-2,Insecticide,CNC(=O)O/N=C(/C)C(C)SC,190.268,12,1.4698
406,Butoxy poly propylene glycol,9003-13-8,Insecticide,CCCCOCC(C)OCC(C)O,190.283,13,1.589
408,Butoxycarboxim,34681-23-7,Insecticide,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,222.266,14,0.15139999999999998
409,Butralin,33629-47-9,Herbicide,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],295.339,21,4.010900000000003
410,Buturon,3766-60-7,Herbicide,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,236.70200000000003,16,2.825400000000001
412,"2,4-DB butyl ester",6753-24-8,Herbicide,CCCCOC(=O)CCCOc1ccc(Cl)cc1Cl,305.201,19,4.495700000000004
413,Butyl paraben,94-26-8,"Fungicide,Microbiocide",CCCCOC(=O)c1ccc(O)cc1,194.23,14,2.349100000000001
415,Butylate,2008-41-5,Herbicide,CCSC(=O)N(CC(C)C)CC(C)C,217.378,14,3.4735000000000023
416,C12-16-alkyldimethyl amines,68439-70-3,Microbiocide,CCCCCCCCCCCCCCCCN(C)C,269.51699999999994,19,6.029300000000006
418,Cadusafos,"95465-99-9, 103735-82-6",Insecticide,CCOP(=O)(SC(C)CC)SC(C)CC,270.4,15,5.194400000000004
419,Caffeine,58-08-2,Molluscicide,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,14,-1.0293
422,Calcium ethylenebis(dithiocarbamate),5895-18-1,Microbiocide,S=C(S)NCCNC(=S)S,212.39000000000004,10,0.595
425,Calcium oxytetracycline,7179-50-2,"Fungicide,Microbiocide",CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,460.4390000000002,33,-1.8703999999999978
428,Camphor,76-22-2,"Fungicide,Insecticide,Microbiocide",CC12CCC(CC1=O)C2(C)C,152.237,11,2.401700000000001
429,Camphor oil,8008-51-3,"Fungicide,Insecticide,Microbiocide",CC1(C)C2CC[C@@]1(C)C(=O)C2,152.237,11,2.401700000000001
430,Capric acid,334-48-5,Microbiocide,CCCCCCCCCC(=O)O,172.268,12,3.2117000000000013
431,Capric diethanolamide,136-26-5,"Fungicide,Insecticide,Rodenticide",CCCCCCCCCC(=O)N(CCO)CCO,259.38999999999993,18,1.9403000000000001
432,Caprylic acid,124-07-2,Microbiocide,CCCCCCCC(=O)O,144.214,10,2.4314999999999998
433,Capsicum oleoresin,404-86-4,Insecticide,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.418,22,3.789600000000003
434,Captafol (isomer unspecified),2425-06-1,Fungicide,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,349.0659999999999,18,3.520900000000002
